Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2020-01-02,NOW,56.992000579833984,58.33599853515625,56.84400177001953,58.24800109863281,58.24800109863281,9155500
2020-01-03,NOW,57.380001068115234,58.61199951171875,57.29999923706055,58.220001220703125,58.220001220703125,5679000
2020-01-06,NOW,57.03799819946289,58.68199920654297,56.91999816894531,58.57400131225586,58.57400131225586,7370000
2020-01-07,NOW,58.64400100708008,58.91600036621094,57.60599899291992,58.58200073242188,58.58200073242188,7192000
2020-01-08,NOW,58.9119987487793,59.53799819946289,58.64799880981445,59.130001068115234,59.130001068115234,8704000
2020-01-09,NOW,59.459999084472656,59.95399856567383,58.84600067138672,59.86199951171875,59.86199951171875,7017500
2020-01-10,NOW,60.14400100708008,60.678001403808594,59.4900016784668,59.7760009765625,59.7760009765625,6292500
2020-01-13,NOW,60.470001220703125,61.172000885009766,60.20000076293945,60.77000045776367,60.77000045776367,8219000
2020-01-14,NOW,60.77000045776367,61.20000076293945,60.27399826049805,60.29999923706055,60.29999923706055,7491500
2020-01-15,NOW,60.400001525878906,61.54600143432617,60.380001068115234,60.9739990234375,60.9739990234375,7431500
2020-01-16,NOW,61.20000076293945,62.09999847412109,61.06999969482422,62.00400161743164,62.00400161743164,11347000
2020-01-17,NOW,62.0880012512207,62.55799865722656,61.9119987487793,62.50400161743164,62.50400161743164,10570500
2020-01-21,NOW,62.400001525878906,63.119998931884766,62.22200012207031,62.59600067138672,62.59600067138672,12793000
2020-01-22,NOW,63.40599822998047,63.45399856567383,62.54999923706055,62.56999969482422,62.56999969482422,8848500
2020-01-23,NOW,62.59999847412109,63.23600006103516,62.18000030517578,62.29199981689453,62.29199981689453,7959000
2020-01-24,NOW,62.91600036621094,63.76800155639648,61.555999755859375,61.87799835205078,61.87799835205078,8948000
2020-01-27,NOW,60.09000015258789,61.63600158691406,59.62799835205078,61.5260009765625,61.5260009765625,8623500
2020-01-28,NOW,61.858001708984375,63.04199981689453,61.68000030517578,62.810001373291016,62.810001373291016,7718500
2020-01-29,NOW,63.104000091552734,63.19599914550781,62.21200180053711,62.58599853515625,62.58599853515625,12689000
2020-01-30,NOW,66.74600219726562,68.77799987792969,65.93000030517578,68.3239974975586,68.3239974975586,24737000
2020-01-31,NOW,67.9000015258789,67.98200225830078,66.56600189208984,67.64600372314453,67.64600372314453,12164000
2020-02-03,NOW,67.68199920654297,68.94999694824219,67.44999694824219,68.63999938964844,68.63999938964844,10480000
2020-02-04,NOW,69.19999694824219,70.9280014038086,68.90399932861328,70.40599822998047,70.40599822998047,10196500
2020-02-05,NOW,70.63400268554688,71.197998046875,66.96199798583984,67.69999694824219,67.69999694824219,14255000
2020-02-06,NOW,68.00199890136719,68.56400299072266,66.81600189208984,68.33999633789062,68.33999633789062,7372000
2020-02-07,NOW,68.34200286865234,69.15399932861328,67.93800354003906,68.21199798583984,68.21199798583984,8388500
2020-02-10,NOW,68.14399719238281,69.0,67.77999877929688,68.55400085449219,68.55400085449219,8909500
2020-02-11,NOW,69.19200134277344,69.23799896240234,68.20800018310547,68.71399688720703,68.71399688720703,5974000
2020-02-12,NOW,69.00399780273438,70.08599853515625,67.9000015258789,69.95999908447266,69.95999908447266,6532500
2020-02-13,NOW,69.5,71.4000015258789,69.5,70.36199951171875,70.36199951171875,12445500
2020-02-14,NOW,70.72799682617188,71.26399993896484,70.1760025024414,71.23200225830078,71.23200225830078,5530500
2020-02-18,NOW,71.19999694824219,71.75199890136719,70.80799865722656,71.49800109863281,71.49800109863281,6444500
2020-02-19,NOW,71.75,72.58999633789062,71.4800033569336,71.54399871826172,71.54399871826172,6534000
2020-02-20,NOW,71.54399871826172,72.39600372314453,69.08200073242188,70.58799743652344,70.58799743652344,9740500
2020-02-21,NOW,70.09600067138672,70.3499984741211,67.75599670410156,68.89600372314453,68.89600372314453,11743000
2020-02-24,NOW,65.46800231933594,67.30000305175781,64.83799743652344,66.71199798583984,66.71199798583984,10084500
2020-02-25,NOW,67.71199798583984,68.41600036621094,65.51399993896484,65.94400024414062,65.94400024414062,9196000
2020-02-26,NOW,66.19999694824219,68.50199890136719,66.05000305175781,66.85399627685547,66.85399627685547,8082000
2020-02-27,NOW,64.73799896240234,66.28600311279297,63.55400085449219,64.0199966430664,64.0199966430664,11380000
2020-02-28,NOW,62.0,65.4000015258789,61.41999816894531,65.21800231933594,65.21800231933594,16012500
2020-03-02,NOW,66.76599884033203,68.89600372314453,65.26399993896484,68.87999725341797,68.87999725341797,13500000
2020-03-03,NOW,68.87799835205078,70.13999938964844,65.0260009765625,65.9260025024414,65.9260025024414,14761000
2020-03-04,NOW,67.3479995727539,69.04399871826172,66.32599639892578,69.01399993896484,69.01399993896484,7877000
2020-03-05,NOW,67.49800109863281,68.60600280761719,65.25399780273438,65.86599731445312,65.86599731445312,9797500
2020-03-06,NOW,63.87799835205078,64.7020034790039,60.15999984741211,63.448001861572266,63.448001861572266,20545000
2020-03-09,NOW,58.87799835205078,61.36800003051758,57.59999847412109,58.417999267578125,58.417999267578125,17181500
