Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2020-01-02,AAP,160.47000122070312,160.9499969482422,157.52999877929688,159.41000366210938,140.54904174804688,944900
2020-01-03,AAP,158.02999877929688,159.6300048828125,157.25,159.4199981689453,140.55789184570312,567000
2020-01-06,AAP,157.74000549316406,158.88999938964844,156.42999267578125,156.8000030517578,138.24789428710938,880200
2020-01-07,AAP,156.89999389648438,157.39999389648438,152.41000366210938,154.94000244140625,136.60797119140625,1129500
2020-01-08,AAP,154.85000610351562,156.0500030517578,153.13999938964844,153.16000366210938,135.03854370117188,825700
2020-01-09,AAP,153.77999877929688,153.97999572753906,150.25,152.8699951171875,134.7828826904297,1177400
2020-01-10,AAP,153.17999267578125,153.5,148.61000061035156,149.00999450683594,131.37954711914062,1416100
2020-01-13,AAP,145.3300018310547,147.0,142.75999450683594,145.25999450683594,128.07327270507812,2138700
2020-01-14,AAP,145.58999633789062,149.0800018310547,144.33999633789062,148.89999389648438,131.2825927734375,1568400
2020-01-15,AAP,149.5800018310547,151.49000549316406,147.82000732421875,150.2100067138672,132.43760681152344,1208800
2020-01-16,AAP,150.74000549316406,152.0,150.10000610351562,151.94000244140625,133.96290588378906,677000
2020-01-17,AAP,151.77999877929688,152.0800018310547,150.36000061035156,151.0500030517578,133.17819213867188,817400
2020-01-21,AAP,150.6199951171875,150.6199951171875,147.86000061035156,149.0,131.37074279785156,797300
2020-01-22,AAP,148.8699951171875,149.97999572753906,146.80999755859375,147.64999389648438,130.1804656982422,1204300
2020-01-23,AAP,146.07000732421875,150.1300048828125,145.97000122070312,149.72999572753906,132.01437377929688,1312600
2020-01-24,AAP,150.0,150.0,141.2100067138672,141.67999267578125,124.91685485839844,1277100
2020-01-27,AAP,139.88999938964844,141.66000366210938,139.05999755859375,139.05999755859375,122.6068115234375,937300
2020-01-28,AAP,139.77999877929688,140.24000549316406,137.3699951171875,138.5800018310547,122.18360900878906,924000
2020-01-29,AAP,139.0500030517578,140.42999267578125,138.10000610351562,138.5500030517578,122.15713500976562,913400
2020-01-30,AAP,136.9499969482422,137.47999572753906,133.42999267578125,135.27000427246094,119.26524353027344,1018300
2020-01-31,AAP,134.33999633789062,134.58999633789062,131.5,131.75,116.16171264648438,1280700
2020-02-03,AAP,132.77999877929688,134.41000366210938,132.33999633789062,132.64999389648438,116.95521545410156,1014200
2020-02-04,AAP,134.08999633789062,134.6300048828125,131.5399932861328,131.55999755859375,115.99421691894533,822300
2020-02-05,AAP,132.7100067138672,137.63999938964844,132.25,137.02000427246094,120.80819702148438,1199400
2020-02-06,AAP,137.1300048828125,137.33999633789062,133.97000122070312,134.3699951171875,118.4717025756836,873000
2020-02-07,AAP,134.0,134.3800048828125,131.1300048828125,132.92999267578125,117.20207977294922,895500
2020-02-10,AAP,132.1699981689453,132.2899932861328,129.94000244140625,130.67999267578125,115.21831512451172,780800
2020-02-11,AAP,130.9600067138672,132.83999633789062,130.7899932861328,132.11000061035156,116.47914123535156,558100
2020-02-12,AAP,132.88999938964844,134.7899932861328,132.5399932861328,134.32000732421875,118.42767333984376,595100
2020-02-13,AAP,133.77999877929688,136.1699981689453,133.1699981689453,134.6699981689453,118.73621368408205,949700
2020-02-14,AAP,134.75,134.75,131.55999755859375,133.58999633789062,117.78399658203124,1122500
2020-02-18,AAP,145.38999938964844,150.66000366210938,140.75999450683594,141.80999755859375,125.03140258789062,2881700
2020-02-19,AAP,141.50999450683594,142.4199981689453,137.74000549316406,140.1199951171875,123.54141998291016,1015600
2020-02-20,AAP,140.14999389648438,142.86000061035156,139.5399932861328,142.47999572753906,125.62212371826172,671600
2020-02-21,AAP,141.6199951171875,142.1300048828125,139.8699951171875,140.61000061035156,123.97345733642578,791800
2020-02-24,AAP,137.4199981689453,140.83999633789062,136.55999755859375,139.91000366210938,123.35627746582033,1199400
2020-02-25,AAP,140.77999877929688,140.77999877929688,136.13999938964844,137.60000610351562,121.31954956054688,1565700
2020-02-26,AAP,138.9499969482422,138.9499969482422,134.0800018310547,134.5399932861328,118.62157440185548,1164800
2020-02-27,AAP,133.16000366210938,138.11000061035156,129.6300048828125,134.1300048828125,118.26013946533205,997000
2020-02-28,AAP,131.2899932861328,132.97999572753906,127.8499984741211,132.97999572753906,117.2461929321289,1909200
2020-03-02,AAP,133.4499969482422,133.4499969482422,128.0399932861328,132.99000549316406,117.25501251220705,1403000
2020-03-03,AAP,131.52000427246094,135.66000366210938,128.9199981689453,130.3300018310547,114.90972137451172,1241000
2020-03-04,AAP,131.22000122070312,133.02999877929688,128.07000732421875,132.89999389648438,117.1756591796875,861300
2020-03-05,AAP,129.19000244140625,129.77000427246094,126.0,126.91999816894533,111.90319061279295,1157100
2020-03-06,AAP,123.80999755859376,128.47999572753906,121.51000213623048,127.91000366210938,112.77605438232422,1207800
2020-03-09,AAP,119.93000030517578,132.19000244140625,119.44000244140624,130.36000061035156,114.93619537353516,1736700
2020-03-10,AAP,133.74000549316406,137.35000610351562,129.94000244140625,135.1999969482422,119.20352172851562,1322500
2020-03-11,AAP,132.47000122070312,132.8000030517578,123.41000366210938,125.62000274658205,110.75700378417967,2077500
2020-03-12,AAP,118.4000015258789,120.33000183105467,109.0199966430664,109.16999816894533,96.2532958984375,1721300
2020-03-13,AAP,114.08000183105467,115.30999755859376,105.1500015258789,113.69000244140624,100.23853302001952,1251600
2020-03-16,AAP,102.83000183105467,107.48999786376952,93.87999725341795,95.25,83.98028564453125,1416100
2020-03-17,AAP,97.1500015258789,101.91999816894533,92.63999938964844,100.25,88.38871765136719,1475700
2020-03-18,AAP,92.62999725341795,94.45999908447266,78.55999755859375,88.73999786376953,78.24054718017578,1649400
2020-03-19,AAP,86.4800033569336,89.41999816894531,81.62000274658203,85.97000122070312,76.01242065429688,1185000
2020-03-20,AAP,86.48999786376953,89.0,73.73999786376953,75.02999877929688,66.33956146240234,1548500
2020-03-23,AAP,74.97000122070312,79.94000244140625,71.33000183105469,78.5,69.40765380859375,1476000
2020-03-24,AAP,82.70999908447266,87.61000061035156,81.41999816894531,86.37999725341797,76.37493133544922,1668300
2020-03-25,AAP,87.33000183105469,96.61000061035156,85.06999969482422,90.37000274658205,79.90278625488281,1173700
2020-03-26,AAP,91.41999816894533,97.6500015258789,90.58000183105467,97.12000274658205,85.8709487915039,1713800
2020-03-27,AAP,93.0999984741211,100.20999908447266,91.4000015258789,95.5999984741211,84.52699279785156,761500
2020-03-30,AAP,94.41000366210938,97.87000274658205,89.86000061035156,96.5,85.32278442382812,1046400
2020-03-31,AAP,95.55999755859376,97.37999725341795,92.9000015258789,93.31999969482422,82.51110076904297,1268600
2020-04-01,AAP,89.62999725341797,92.6999969482422,87.12000274658203,89.16999816894531,78.8417739868164,1163400
2020-04-02,AAP,87.70999908447266,89.88999938964844,81.94000244140625,88.41000366210938,78.1697998046875,3036900
2020-04-03,AAP,86.13999938964844,86.91000366210938,82.7300033569336,84.6500015258789,74.84530639648438,1148400
2020-04-06,AAP,89.44000244140625,98.3000030517578,88.52999877929688,95.80999755859376,84.71269989013672,1378300
2020-04-07,AAP,102.2300033569336,103.72000122070312,97.4800033569336,99.44000244140624,87.92222595214844,1255800
2020-04-08,AAP,101.83000183105467,103.9499969482422,98.95999908447266,102.5199966430664,90.64550018310548,680900
2020-04-09,AAP,104.62000274658205,108.80999755859376,103.33999633789062,106.86000061035156,94.4828109741211,1137200
2020-04-13,AAP,109.0199966430664,110.0500030517578,103.5999984741211,110.0,97.25911712646484,1175500
2020-04-14,AAP,111.23999786376952,116.33000183105467,111.13999938964844,115.38999938964844,102.02481079101562,922500
2020-04-15,AAP,110.9499969482422,112.9499969482422,108.88999938964844,111.98999786376952,99.01863861083984,835100
2020-04-16,AAP,112.83999633789062,118.22000122070312,110.95999908447266,117.52999877929688,103.9169464111328,1139500
2020-04-17,AAP,121.5,123.4000015258789,115.63999938964844,118.86000061035156,105.0929183959961,949600
2020-04-20,AAP,116.83000183105467,117.9800033569336,115.08000183105467,115.4000015258789,102.0336685180664,941400
2020-04-21,AAP,115.47000122070312,117.1999969482422,112.97000122070312,113.51000213623048,100.3625717163086,777900
2020-04-22,AAP,115.06999969482422,116.33999633789062,112.41000366210938,113.0199966430664,99.92931365966795,751200
2020-04-23,AAP,114.5,118.37999725341795,112.8000030517578,113.38999938964844,100.25646209716795,895300
2020-04-24,AAP,115.1500015258789,118.3000030517578,114.0,117.58999633789062,103.96997833251952,1011400
2020-04-27,AAP,118.48999786376952,121.08999633789062,117.47000122070312,118.9499969482422,105.17245483398438,774400
2020-04-28,AAP,121.51000213623048,123.23999786376952,119.94000244140624,120.97000122070312,106.95851135253906,776000
2020-04-29,AAP,123.83000183105467,126.79000091552734,123.0,124.91000366210938,110.44215393066406,938400
2020-04-30,AAP,123.33000183105467,123.41999816894533,118.77999877929688,120.91000366210938,106.90543365478516,750000
2020-05-01,AAP,118.0199966430664,119.38999938964844,115.97000122070312,116.58999633789062,103.0858154296875,501700
2020-05-04,AAP,115.43000030517578,120.41000366210938,115.0,120.11000061035156,106.19812774658205,460300
2020-05-05,AAP,121.88999938964844,123.58999633789062,121.0,121.19000244140624,107.1530303955078,440100
2020-05-06,AAP,121.80999755859376,122.94000244140624,119.56999969482422,121.16000366210938,107.12649536132812,683800
2020-05-07,AAP,122.5,124.91000366210938,118.94000244140624,119.61000061035156,105.75601196289062,904500
2020-05-08,AAP,121.9000015258789,125.70999908447266,121.12999725341795,124.8499984741211,110.38909912109376,911500
2020-05-11,AAP,124.11000061035156,126.38999938964844,123.0,125.94000244140624,111.35285186767578,851200
2020-05-12,AAP,126.6999969482422,126.94000244140624,124.01000213623048,124.5,110.07964324951172,1010600
2020-05-13,AAP,123.76000213623048,125.0500030517578,118.68000030517578,119.23999786376952,105.42887115478516,1178700
2020-05-14,AAP,117.77999877929688,121.26000213623048,116.76000213623048,121.12999725341795,107.09996795654295,1385500
2020-05-15,AAP,119.91000366210938,127.02999877929688,118.7300033569336,126.05999755859376,111.45894622802734,1307700
2020-05-18,AAP,130.61000061035156,132.88999938964844,128.16000366210938,131.11000061035156,115.9240264892578,1806600
2020-05-19,AAP,140.33999633789062,141.8000030517578,135.25,135.82000732421875,120.08849334716795,3755600
2020-05-20,AAP,138.22999572753906,140.16000366210938,135.0399932861328,135.72000122070312,120.00008392333984,1216300
2020-05-21,AAP,135.57000732421875,136.02000427246094,130.07000732421875,134.7899932861328,119.1777801513672,1512800
2020-05-22,AAP,133.2899932861328,134.2100067138672,131.38999938964844,133.47999572753906,118.01950073242188,682600
2020-05-26,AAP,137.6199951171875,138.6699981689453,134.58999633789062,135.5800018310547,119.87629699707033,813400
2020-05-27,AAP,137.5,141.77999877929688,136.30999755859375,141.7100067138672,125.29623413085938,815200
2020-05-28,AAP,142.38999938964844,142.47999572753906,138.0,138.44000244140625,122.40499877929688,1069900
2020-05-29,AAP,137.6999969482422,140.80999755859375,136.5,139.32000732421875,123.18311309814452,1324300
2020-06-01,AAP,139.55999755859375,140.6300048828125,138.49000549316406,139.7899932861328,123.59867095947266,841000
2020-06-02,AAP,141.2100067138672,141.35000610351562,138.92999267578125,139.49000549316406,123.33341217041016,540300
2020-06-03,AAP,139.75999450683594,144.6300048828125,139.75999450683594,142.32000732421875,125.83562469482422,519300
2020-06-04,AAP,141.0800018310547,142.69000244140625,140.58999633789062,142.1999969482422,125.7294921875,498400
2020-06-05,AAP,145.07000732421875,149.16000366210938,144.55999755859375,146.10000610351562,129.17779541015625,929300
2020-06-08,AAP,146.27999877929688,149.24000549316406,145.0800018310547,146.35000610351562,129.3988494873047,920500
2020-06-09,AAP,145.22000122070312,145.7100067138672,142.3300018310547,144.2100067138672,127.50669860839844,717100
2020-06-10,AAP,144.32000732421875,144.32000732421875,140.3699951171875,140.3800048828125,124.12032318115234,864900
2020-06-11,AAP,136.7100067138672,138.8300018310547,131.60000610351562,133.1300048828125,117.7100601196289,943000
2020-06-12,AAP,137.0500030517578,137.2899932861328,131.30999755859375,135.72999572753906,120.00891876220705,682700
2020-06-15,AAP,131.16000366210938,139.38999938964844,130.3300018310547,137.85000610351562,121.88336944580078,1074000
2020-06-16,AAP,143.0399932861328,144.00999450683594,138.24000549316406,142.66000366210938,126.13622283935548,1018900
2020-06-17,AAP,144.11000061035156,150.02999877929688,142.74000549316406,148.63999938964844,131.42359924316406,1382700
2020-06-18,AAP,147.39999389648438,148.83999633789062,145.6199951171875,147.7100067138672,130.8213348388672,588200
2020-06-19,AAP,150.47000122070312,150.57000732421875,144.77999877929688,144.89999389648438,128.33261108398438,1042900
2020-06-22,AAP,145.11000061035156,152.27000427246094,144.52999877929688,151.60000610351562,134.26661682128906,1790600
2020-06-23,AAP,152.50999450683594,153.47000122070312,149.77999877929688,149.97000122070312,132.82290649414062,1210300
2020-06-24,AAP,148.55999755859375,148.80999755859375,142.75999450683594,143.0,126.64987182617188,1073200
2020-06-25,AAP,141.85000610351562,143.49000549316406,140.07000732421875,142.91000366210938,126.57014465332033,920600
2020-06-26,AAP,142.97000122070312,143.8699951171875,139.58999633789062,139.99000549316406,123.98401641845705,1079400
2020-06-29,AAP,141.49000549316406,143.66000366210938,138.75999450683594,142.75,126.42842864990234,676500
