Date,TCS.NS,INFY.NS,HCLTECH.NS,TATASTEEL.NS,HINDALCO.NS,JINDALSTEL.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,HINDUNILVR.NS,ITC.NS,NESTLEIND.NS
2021-03-02,0.027706117631298474,0.02916799095410202,0.02484086956019435,0.006958230194212213,0.0033363985676208635,-0.020769943589373452,0.005948008532262654,0.003527840553479231,-0.0004065192454397542,0.0159908226652779,0.014395462667822486,0.01726304707922958
2021-03-03,0.01739422898014853,0.02949560657474295,0.011985533305228694,0.05508274396797302,0.04002800071221832,0.03271329246502324,0.011822515042864216,0.03476949234384495,0.02930109980687469,0.007114344278809734,0.00023818660220512673,0.007399112988243827
2021-03-04,-0.0030777504134223864,-0.009873308280331746,-0.007539363733448706,-0.025015972603806478,-0.027936137691096243,-0.03789974530683873,-0.02217433423095004,-0.01811932050072288,-0.000948034630403989,0.0015487382683274779,-0.0011914081823644247,-0.00224523469787101
2021-03-05,-0.013751093716409616,-0.010313656704686501,-0.01737333306866262,-0.033062521814302505,-0.033758648091144844,-0.043108793689402417,-0.014308839395113567,-0.018371376229375094,0.012983867881384763,0.0019101218966806664,-0.005499076586934378,0.007241826799546269
2021-03-08,-0.0003657735881978981,0.014364465487060676,0.021436255064782868,0.005372142145242484,-0.0037066138296831404,0.005259884274051231,-0.006886464311333644,-0.0022999032477286365,-0.0034651037848368784,-0.012135367331018566,-0.002640810590044554,0.004135480278981209
2021-03-09,0.0145267622208303,0.007310071985118825,0.011627681767294049,-0.042249972159339746,-0.010002387607217458,-0.03517386810244249,0.027905661584621898,0.027654508037609486,0.03240511262688314,0.010953372827126391,-0.0009619330450080354,0.0034564149168824373
2021-03-10,0.006533853005069196,0.01665662938811699,0.015650264384732795,0.02480475752828937,0.02108154376256323,0.023690095360068525,-0.004329190904093279,0.0007995320897949932,-0.007608647497536047,0.013261654323764327,-0.006275738096459937,0.0012203075219336674
2021-03-12,-0.004242195109844636,0.004884907755466303,-0.009401646733454764,-0.006300020512192152,-0.03027594295736293,-0.008464034937822086,-0.002445689127560946,-0.020590919325517248,-0.014773030952670798,-0.01042288825865631,-0.006315182661381986,-0.012420615505144271
2021-03-15,0.002677789133025284,-0.0009096562676740927,0.013288822730975562,0.02259171369168382,0.010843275469916982,0.02625413450054278,-0.015127143522686456,-0.015374287334149117,-0.008562987799315918,0.0027627659536727843,0.0012175195541127466,0.006592111750594432
2021-03-16,0.014216397811704855,0.00754298087961164,0.01490336766260767,-0.01691304552301346,0.00029969321452337115,-0.007850521125981143,-0.010852527808052638,-0.014268490298654438,-0.008085144147987777,0.01490568031526718,0.011613994573889787,-0.0054268560204567586
2021-03-17,0.0009316669683576182,0.0021652090112369775,-0.01985310404675727,-0.027513939567690316,-0.022717990275396966,-0.046821672082578994,-0.011172133256103695,-0.009202659975281958,-0.018480929205049908,-0.007941491583512893,0.013143817045989688,-0.017242585003457742
2021-03-18,-0.02486498318672297,-0.036640154847300245,-0.04103544943708914,0.0006385542855409435,0.01640882947376176,0.0019414527152483796,-0.0029133615929737787,-0.01866346025771444,-0.020521299043889118,-0.004998272191868777,0.0329277224809106,-0.015586497405747394
2021-03-19,0.004501572801093742,0.005482110557524054,0.013311305576145257,0.03916062994023774,0.009896603847296532,0.011889598488584107,0.0043501697444154365,0.01381704902095927,0.0020466573610497746,0.04279185007024083,0.024059368237466867,0.015288774076721526
2021-03-22,0.025713965345051566,0.0194094796288881,0.018874416011936363,0.014223209798964485,0.013781179818562243,0.024922356860261275,-0.019113038354572325,-0.02275758714759274,-0.006289601928774779,0.017641541812076594,0.013587565372961864,0.008305420082379562
